age;race;earnwke;employed;unemployed;married;union;ne_states;so_states;ce_states;we_states;government;private;self;educ_lths;educ_hs;educ_somecol;educ_aa;educ_bac;educ_adv;female
42;1;1634.61;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
18;3;160;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
52;1;2884.61;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
51;1;480.76;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
35;1;1396;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
34;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
33;1;480;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
49;1;788.46;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
44;1;230.76;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
49;1;1923.07;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
31;1;692.3;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
36;1;1100;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
51;1;2884.61;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
53;1;253.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
53;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
39;1;1250;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
34;1;;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
42;1;420;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
43;1;320;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
34;1;692.3;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
54;3;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
55;1;1711.53;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
55;1;440;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1
32;2;992.01;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
29;1;712;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
59;1;500;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1
55;1;2402.4;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
38;1;923.07;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
34;1;1000;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
58;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
37;1;2042;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
36;1;500;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
39;1;673.07;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
50;1;1000;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
32;1;2769;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
31;1;1115;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
33;2;634.61;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
33;2;826.92;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1
42;1;1730;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
53;1;630;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0
53;1;408;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
59;1;673.07;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
43;1;1346.15;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
40;1;508.75;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1
37;1;;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
36;1;521.5;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
48;1;382.5;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
55;1;341.25;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
45;1;884.61;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
45;1;903.84;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
44;1;1403.84;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
63;1;;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
44;1;900;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
41;1;653.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
60;1;442.3;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1
60;1;940;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
28;1;788.46;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
27;1;1403.84;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
38;1;384;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0
40;1;692;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1
48;2;260;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
31;1;600;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
55;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
57;1;480;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
49;1;590.76;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
39;1;250;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
41;1;1040;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
48;1;1120;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
49;1;1384.61;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
19;1;162;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
19;1;275;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
33;1;1211.53;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
31;1;272.7;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
55;2;1038.46;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1
44;1;810;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1
50;1;320;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
46;1;800;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
32;1;;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
62;1;1692;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0
60;1;240;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
44;1;1200;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
22;1;1000;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
56;1;496;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
19;1;404;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
53;1;616;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
51;1;1442.3;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
32;1;1880;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
30;1;2519.23;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
39;2;560;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
41;2;961.53;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
33;2;846.15;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
52;2;961.53;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
34;2;315;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
30;2;300;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
26;2;218.75;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
50;1;300;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
25;1;865.38;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1
35;1;423;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
39;2;400;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
29;2;700;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
62;1;;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
53;1;903.84;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
62;2;200;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1
46;1;265;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
49;2;480;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
49;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
39;1;480.76;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
39;1;1160;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
59;1;923.07;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
25;1;750;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
53;1;1100;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
53;1;1153;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
22;1;144;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
20;1;200;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
38;1;;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
53;1;268.4;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
62;1;740;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
51;1;450.8;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
36;1;342.8;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
34;1;2884.61;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
21;1;380;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
49;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
35;1;1100;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
55;1;1442.3;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
53;1;1057.69;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
62;1;921.15;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0
60;2;200;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
22;1;210;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
24;1;500;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
42;1;1000;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
40;1;1360;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
24;1;560;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
44;2;711.53;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1
56;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
42;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
60;1;272;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
42;1;1653.84;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
26;1;903.84;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
53;2;1000;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
51;2;961.53;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
35;3;342.8;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0
29;3;875;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55;3;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
59;1;1057.69;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0
30;3;1920.4;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0
53;3;1810;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
33;3;200;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
24;3;265;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
29;3;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
43;3;903.84;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
25;3;350;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
33;1;692.3;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
31;1;607.5;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
27;1;560;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
51;1;1095.19;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
44;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1
39;1;1153.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
38;1;600;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
31;1;484.61;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
27;1;1923.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
31;1;1250;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
30;1;1057.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
54;1;1519;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
53;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
31;1;880;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
32;1;500;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
25;1;2307.69;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
26;1;1250;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
23;1;115.38;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
34;1;560;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
29;1;680;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
45;1;224;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
45;3;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
47;1;788.46;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
23;1;576.92;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
42;1;961.53;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
63;1;1057;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
50;1;961;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
32;1;187.5;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
44;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
52;1;931;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
50;1;817.38;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
47;1;961.53;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
25;1;585.2;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
24;1;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
60;1;748.4;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1
49;1;1415;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
54;2;770;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1
49;1;1000;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
38;1;1153.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
33;1;211.6;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
34;1;822.15;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
34;1;550;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
56;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
44;1;288.46;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
43;1;506.8;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
60;2;1192;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
59;1;923;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
51;2;580;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
19;2;185;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
44;2;75;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
30;1;1153.84;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
52;1;1418;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
23;1;200;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
55;1;;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1
32;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
32;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
60;1;350;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
47;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
40;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
38;1;817;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
38;1;1300;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
44;1;557.84;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
57;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
57;1;1480;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
45;2;576.92;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
28;1;1346.15;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
37;1;2557.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
34;1;1653.84;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
47;1;538.46;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
27;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
26;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
43;1;228.25;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
44;3;900;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
43;1;882;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
57;1;961.53;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
54;1;160;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
57;1;720;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
58;1;126;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
53;1;908.4;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
46;1;484;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
51;1;817.3;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
54;1;830.4;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
51;1;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
57;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
62;1;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
39;1;740;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1
25;1;480;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
28;1;138.46;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
46;1;1826;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
26;1;570;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
59;1;1153.84;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
58;1;711.53;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
26;1;200;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
22;1;270;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
50;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
30;1;634.61;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
53;2;576;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
48;2;;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
40;1;560;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
25;2;200;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
48;1;900;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
51;1;;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
40;1;880;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
44;1;2884.61;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
61;1;420;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
53;3;961.53;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
50;3;669;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
51;1;530;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
56;1;460;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
49;1;70;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
27;1;320;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
24;1;680;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
51;1;1259.61;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
48;1;763.6;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
30;1;335;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
29;1;1384;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1
49;1;826.92;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
59;1;2076.92;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
57;1;653.84;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
31;1;673.07;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
44;1;1350;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
34;2;576.92;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
35;2;;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
38;1;1730.76;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
48;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
33;2;1275;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
60;1;1826;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
50;1;750;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
51;1;2375;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
34;1;1923.07;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
37;1;1250;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
42;1;1884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
59;1;576;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
26;1;599.55;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
57;1;420;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
55;1;600;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
33;1;750;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0
34;1;1346;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
63;1;1538.46;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
24;1;651.2;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0
48;1;962.4;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
32;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
34;1;420;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
53;1;;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
27;1;2884.61;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
56;1;360;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
45;1;730;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
35;1;1088.46;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
34;1;1461.53;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
43;2;;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
63;2;;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1
50;1;1730.76;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0
22;3;100;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
48;3;400;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
50;2;1600;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
48;2;760;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
30;1;769.23;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
46;1;673.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
49;1;480.76;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
37;1;517.5;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
32;1;287.5;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
51;1;348;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1
53;1;581.4;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1
25;1;673.07;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
34;1;420;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
33;1;545.3;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
53;3;720;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
54;1;930;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
36;1;711.53;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
35;1;769.23;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
58;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
59;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
43;1;2307.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
